"price","date","lat","long","cluster"
415000,2014,47.5621,-121.924,"3"
452000,2014,47.7212,-122.364,"4"
810000,2015,47.6363,-122.202,"5"
730001,2014,47.6862,-122.395,"4"
825000,2015,47.6627,-122.003,"2"
665000,2014,47.6532,-122.34,"4"
327500,2014,47.4507,-122.139,"10"
699950,2014,47.5855,-121.987,"3"
424000,2014,47.3139,-122.116,"9"
657000,2014,47.6846,-122.361,"4"
445000,2014,47.6208,-122.106,"2"
450000,2014,47.642,-122.374,"4"
350000,2014,47.7276,-122.241,"5"
460000,2014,47.4835,-122.136,"6"
385000,2014,47.3931,-122.183,"10"
272000,2014,47.3214,-122.347,"1"
535000,2015,47.6903,-122.042,"2"
216500,2015,47.3688,-122.08,"9"
325000,2015,47.3406,-122.057,"9"
420200,2015,47.7229,-122.18,"5"
258000,2014,47.5111,-122.256,"7"
450000,2014,47.6985,-122.348,"4"
720168,2014,47.6893,-122.359,"4"
652000,2014,47.6746,-122.362,"4"
569500,2014,47.6314,-122.03,"3"
411000,2015,47.3787,-122.091,"9"
524950,2014,47.6831,-122.381,"4"
153000,2015,47.7369,-122.321,"4"
775000,2014,47.5791,-122.378,"7"
338500,2015,47.3677,-122.173,"10"
570000,2015,47.6809,-122.113,"2"
653000,2014,47.372,-122.036,"9"
435000,2014,47.604,-122.307,"7"
207000,2014,47.4997,-122.317,"7"
540000,2014,47.619,-122.096,"2"
386000,2014,47.3978,-122.313,"1"
265000,2014,47.2961,-122.188,"10"
250000,2015,47.5549,-122.363,"7"
1700000,2015,47.6055,-122.285,"7"
455000,2014,47.3686,-122.058,"9"
1800000,2014,47.581,-122.246,"6"
759000,2014,47.5886,-122.288,"7"
970000,2015,47.6392,-121.988,"3"
280000,2014,47.5316,-121.749,"8"
690000,2014,47.5534,-122.16,"6"
789900,2014,47.5706,-122.152,"6"
447500,2015,47.6947,-122.346,"4"
440000,2014,47.7328,-122.2,"5"
278000,2015,47.3718,-122.073,"9"
980000,2014,47.6729,-122.334,"4"
245000,2014,47.3652,-122.183,"10"
287000,2014,47.4629,-121.744,"8"
435000,2014,47.4853,-122.034,"3"
585000,2014,47.5279,-122.161,"6"
616000,2014,47.6539,-122.408,"4"
203000,2015,47.3187,-122.179,"10"
860000,2015,47.6624,-122.361,"4"
833000,2015,47.6627,-122.189,"5"
565000,2014,47.7739,-122.164,"5"
572500,2015,47.5355,-122.179,"6"
254000,2014,47.546,-122.293,"7"
1530000,2015,47.7591,-122.376,"4"
9e+05,2015,47.7696,-122.021,"2"
899000,2015,47.6731,-122.199,"5"
560000,2015,47.5482,-122.392,"7"
512500,2015,47.5966,-122.144,"6"
775000,2015,47.6786,-122.36,"4"
2e+05,2014,47.4953,-122.169,"6"
172000,2014,47.5285,-122.354,"7"
219900,2014,47.5065,-122.338,"7"
641200,2014,47.6218,-122.193,"5"
473000,2014,47.7078,-122.234,"5"
540000,2014,47.6212,-122.038,"3"
295000,2015,47.607,-122.297,"7"
370000,2014,47.6546,-122.356,"4"
1730000,2014,47.6149,-122.287,"4"
275000,2014,47.5603,-121.894,"8"
89000,2014,47.3026,-122.363,"1"
175000,2014,47.7595,-121.473,"8"
490000,2015,47.3384,-122.34,"1"
342400,2014,47.7352,-122.232,"5"
345000,2014,47.6012,-122.296,"7"
399000,2014,47.6212,-122.296,"4"
550000,2014,47.5549,-122.176,"6"
652450,2014,47.563,-122.178,"6"
438000,2015,47.739,-122.351,"4"
605000,2015,47.5743,-122.378,"7"
395000,2014,47.512,-122.16,"6"
449950,2014,47.6031,-122.303,"7"
651100,2015,47.6299,-122.02,"3"
241000,2015,47.4995,-122.248,"6"
3420000,2014,47.6209,-122.237,"5"
268500,2014,47.6118,-122.116,"6"
2e+05,2015,47.4815,-122.339,"7"
400375,2014,47.5296,-122.375,"7"
429000,2014,47.7141,-122.032,"2"
230000,2014,47.5982,-122.299,"7"
1200000,2015,47.6451,-122.189,"5"
314200,2015,47.6911,-122.367,"4"
513000,2015,47.439,-122.342,"7"
535000,2015,47.5567,-122.279,"7"
420000,2015,47.565,-122.37,"7"
345950,2014,47.3878,-122.153,"10"
483500,2014,47.5811,-122.404,"7"
695000,2014,47.6771,-122.358,"4"
295000,2014,47.4205,-122.215,"10"
434975,2015,47.7742,-122.287,"4"
513000,2014,47.5764,-121.996,"3"
360000,2015,47.7455,-122.294,"4"
234900,2015,47.5065,-122.337,"7"
963000,2014,47.5642,-122.126,"6"
595000,2014,47.6509,-122.37,"4"
942500,2014,47.536,-121.857,"8"
1030000,2014,47.521,-122.15,"6"
350000,2015,47.5985,-122.298,"7"
416500,2014,47.5003,-122.465,"7"
209900,2014,47.375,-122.166,"10"
802000,2014,47.5788,-122.292,"7"
230000,2014,47.3136,-122.208,"10"
489000,2014,47.4286,-122.291,"1"
497000,2014,47.7137,-122.254,"5"
250000,2014,47.4562,-122.33,"7"
925000,2014,47.633,-122.37,"4"
390000,2014,47.4683,-122.07,"3"
415000,2015,47.7698,-122.238,"5"
785000,2015,47.5753,-122.224,"6"
575000,2014,47.6561,-122.325,"4"
170000,2015,47.5081,-122.356,"7"
750000,2014,47.6429,-122.371,"4"
230000,2015,47.3112,-122.265,"1"
855000,2015,47.6359,-122.159,"5"
235000,2014,47.436,-122.185,"10"
335000,2014,47.5229,-121.838,"8"
1200000,2014,47.5333,-122.217,"6"
677000,2015,47.5958,-122.306,"7"
575000,2014,47.5447,-122.389,"7"
450000,2015,47.5663,-122.285,"7"
817250,2015,47.6769,-122.177,"5"
440000,2014,47.7757,-122.139,"5"
526000,2014,47.654,-122.346,"4"
762500,2014,47.7262,-122.06,"2"
325000,2015,47.3649,-122.194,"10"
840000,2014,47.615,-121.954,"3"
377500,2015,47.5441,-122.39,"7"
212500,2014,47.422,-122.321,"1"
749400,2014,47.719,-122.114,"2"
663000,2014,47.4003,-122.422,"1"
1480000,2014,47.574,-122.18,"6"
261000,2014,47.4932,-122.263,"7"
515000,2015,47.735,-122.244,"5"
410000,2014,47.3727,-122.051,"9"
336000,2014,47.4504,-122.15,"10"
440000,2015,47.696,-122.314,"4"
908950,2015,47.5538,-122.189,"6"
554000,2014,47.588,-122.251,"6"
387000,2014,47.5348,-122.072,"3"
268643,2015,47.4362,-122.187,"10"
514000,2014,47.681,-122.372,"4"
420000,2014,47.6787,-122.308,"4"
199000,2014,47.3816,-122.087,"9"
225000,2015,47.4518,-122.292,"7"
320000,2014,47.196,-122.011,"9"
204995,2014,47.4025,-122.201,"10"
376000,2014,47.5479,-121.999,"3"
705000,2014,47.5582,-122.025,"3"
725995,2014,47.5317,-121.866,"8"
285000,2015,47.4521,-122.161,"10"
285000,2014,47.3406,-122.269,"1"
731000,2014,47.5902,-121.988,"3"
1560000,2015,47.5355,-122.242,"6"
510000,2014,47.725,-122.172,"5"
620000,2014,47.6528,-122.331,"4"
1110000,2015,47.6635,-122.017,"2"
796000,2014,47.7022,-122.374,"4"
255000,2014,47.4565,-122.276,"7"
807000,2015,47.659,-122.398,"4"
315000,2014,47.3774,-122.027,"9"
637000,2015,47.7266,-122.103,"2"
2730000,2014,47.5703,-122.28,"7"
490000,2014,47.6492,-122.062,"2"
253000,2014,47.4681,-122.282,"7"
325900,2014,47.3501,-122.14,"10"
425000,2014,47.5513,-122.264,"7"
215000,2014,47.3638,-122.053,"9"
315000,2015,47.3638,-122.053,"9"
724800,2014,47.6436,-122.303,"4"
295000,2014,47.7621,-122.358,"4"
509007,2015,47.7165,-122.361,"4"
306000,2015,47.3714,-122.177,"10"
205000,2014,47.2889,-122.363,"1"
275000,2014,47.4125,-122.207,"10"
685000,2014,47.6018,-122.291,"7"
465000,2015,47.7266,-122.175,"5"
560000,2014,47.666,-122.178,"5"
458500,2015,47.6325,-122.121,"2"
354000,2015,47.6228,-122.121,"2"
441000,2015,47.4349,-122.105,"10"
194000,2014,47.5417,-122.357,"7"
316500,2014,47.4053,-122.189,"10"
524950,2014,47.6807,-122.366,"4"
1050000,2015,47.5878,-122.381,"7"
925000,2015,47.6351,-122.165,"5"
780000,2014,47.674,-122.35,"4"
241000,2014,47.349,-122.021,"9"
519000,2014,47.4403,-122.343,"7"
286000,2014,47.5469,-122.391,"7"
4e+05,2014,47.7058,-122.315,"4"
255000,2014,47.5245,-121.931,"3"
152000,2015,47.5079,-122.344,"7"
599000,2014,47.6709,-122.052,"2"
330000,2014,47.7346,-121.985,"2"
461000,2014,47.7102,-122.356,"4"
620000,2015,47.4721,-122.148,"6"
352500,2014,47.4044,-121.963,"9"
435000,2014,47.7188,-122.177,"5"
725000,2014,47.7074,-122.101,"2"
3e+05,2014,47.7335,-122.227,"5"
252000,2014,47.3609,-122.048,"9"
464625,2014,47.666,-122.185,"5"
340000,2014,47.7443,-122.326,"4"
1330000,2014,47.6329,-122.31,"4"
455000,2015,47.5243,-122.042,"3"
495000,2015,47.4161,-122.441,"1"
925000,2015,47.688,-122.379,"4"
587000,2014,47.523,-121.877,"8"
524000,2014,47.6515,-122.399,"4"
1030000,2014,47.6709,-122.337,"4"
176000,2014,47.3779,-122.32,"1"
249900,2014,47.5187,-122.363,"7"
499500,2014,47.743,-121.925,"2"
6e+05,2014,47.7469,-122.217,"5"
294000,2014,47.473,-122.293,"7"
272000,2015,47.4414,-122.154,"10"
390000,2014,47.7433,-122.229,"5"
7e+05,2015,47.409,-122.333,"1"
635000,2015,47.543,-121.888,"8"
920000,2015,47.6376,-122.307,"4"
5e+05,2014,47.6881,-122.184,"5"
263500,2014,47.5198,-122.351,"7"
975000,2015,47.5516,-122.217,"6"
575000,2014,47.5493,-122.004,"3"
822000,2014,47.6982,-122.138,"5"
3e+05,2015,47.7276,-122.307,"4"
487600,2015,47.7325,-121.969,"2"
5e+05,2014,47.5774,-122.153,"6"
680000,2014,47.6354,-122.346,"4"
419000,2014,47.3049,-122.386,"1"
450000,2014,47.6581,-122.39,"4"
650000,2014,47.6452,-122.369,"4"
550000,2014,47.67,-122.155,"5"
330000,2014,47.5677,-122.317,"7"
282510,2015,47.3818,-122.21,"10"
2390000,2014,47.6488,-122.201,"5"
230000,2014,47.2593,-122.312,"1"
750000,2014,47.567,-122.385,"7"
321000,2014,47.3352,-122.19,"10"
2200000,2014,47.5612,-122.229,"6"
245000,2015,47.4878,-122.341,"7"
510000,2014,47.6854,-122.329,"4"
751000,2014,47.7058,-122.131,"5"
675000,2014,47.5851,-121.992,"3"
295000,2015,47.3317,-122.365,"1"
312000,2014,47.7009,-122.317,"4"
730000,2014,47.7315,-122.058,"2"
762500,2015,47.7067,-122.119,"2"
150000,2014,47.528,-122.359,"7"
270000,2015,47.7775,-122.336,"4"
4e+05,2015,47.6325,-122.121,"2"
650000,2014,47.5958,-122.038,"3"
530000,2014,47.5673,-122.401,"7"
248000,2014,47.5746,-122.136,"6"
760000,2015,47.6748,-122.279,"4"
199000,2015,47.4215,-122.289,"1"
240000,2014,47.4493,-122.282,"7"
415000,2015,47.6471,-122.397,"4"
228000,2014,47.4825,-122.108,"6"
525000,2015,47.7648,-122.355,"4"
399950,2014,47.7175,-122.288,"4"
781000,2015,47.691,-122.105,"2"
827000,2015,47.6831,-122.325,"4"
525000,2014,47.7379,-122.185,"5"
671300,2015,47.6798,-122.033,"2"
175000,2014,47.5769,-122.372,"7"
1100000,2015,47.5476,-122.219,"6"
8e+05,2015,47.6249,-122.206,"5"
329950,2014,47.3795,-122.023,"9"
445000,2014,47.7291,-122.218,"5"
237000,2014,47.3752,-122.236,"10"
1110000,2014,47.6531,-122.405,"4"
438900,2014,47.3535,-122.026,"9"
1280000,2014,47.6604,-122.289,"4"
6e+05,2014,47.5498,-121.996,"3"
670000,2015,47.6603,-122.087,"2"
519000,2015,47.7111,-122.032,"2"
320000,2015,47.4457,-122.123,"10"
270000,2014,47.6955,-122.304,"4"
1e+06,2014,47.6216,-122.161,"6"
330000,2014,47.6146,-122.299,"4"
657500,2014,47.6157,-122.174,"6"
450000,2014,47.7663,-122.228,"5"
150000,2015,47.7087,-121.352,"8"
792500,2014,47.3585,-121.988,"9"
540000,2015,47.7217,-122.256,"5"
229900,2014,47.2742,-122.299,"1"
533000,2015,47.3888,-122.032,"9"
239000,2014,47.2918,-122.197,"10"
713900,2015,47.4379,-122.022,"9"
427500,2014,47.2582,-122.223,"10"
302000,2014,47.754,-122.341,"4"
1150000,2014,47.5663,-122.125,"6"
555000,2014,47.7453,-122.194,"5"
495000,2014,47.595,-122.306,"7"
495000,2014,47.6762,-122.17,"5"
340000,2014,47.4285,-122.511,"7"
464950,2015,47.3533,-122.082,"9"
320000,2015,47.2632,-122.209,"10"
440000,2015,47.7433,-122.082,"2"
686000,2014,47.7145,-122.369,"4"
555000,2014,47.6224,-122.109,"2"
361500,2014,47.6842,-122.365,"4"
1240000,2014,47.6579,-122.277,"4"
154950,2014,47.277,-122.211,"10"
247200,2014,47.3664,-122.087,"9"
250000,2014,47.2977,-122.374,"1"
590300,2014,47.5602,-122.28,"7"
541125,2014,47.5563,-122.184,"6"
310000,2015,47.5347,-122.071,"3"
704111,2015,47.7021,-122.233,"5"
277500,2014,47.331,-122.286,"1"
325000,2015,47.451,-122.278,"7"
289200,2014,47.7468,-121.98,"2"
185000,2014,47.5289,-122.272,"7"
1450000,2015,47.6433,-122.403,"4"
420550,2015,47.749,-122.312,"4"
603000,2015,47.7684,-122.289,"4"
345000,2014,47.6078,-122.307,"7"
650000,2015,47.6894,-122.35,"4"
589950,2014,47.4088,-122.089,"10"
309950,2014,47.5395,-122.369,"7"
775000,2014,47.4574,-122.01,"3"
590000,2014,47.6996,-122.31,"4"
863500,2015,47.6104,-122.303,"7"
517500,2014,47.6453,-122.403,"4"
7e+05,2014,47.6891,-122.331,"4"
699000,2014,47.7259,-122.361,"4"
350000,2014,47.7453,-121.984,"2"
795000,2014,47.6365,-122.04,"2"
543000,2014,47.7369,-122.338,"4"
325000,2015,47.7364,-121.969,"2"
337500,2015,47.5254,-122.318,"7"
425000,2015,47.7281,-122.233,"5"
780000,2015,47.5628,-122.115,"6"
259000,2014,47.5044,-122.148,"6"
524400,2014,47.5434,-122.166,"6"
260000,2014,47.2638,-122.243,"1"
273000,2015,47.7525,-122.244,"5"
639900,2015,47.3511,-122.266,"1"
420000,2014,47.3185,-122.262,"1"
510500,2014,47.5874,-122.136,"6"
290000,2015,47.742,-122.325,"4"
226000,2015,47.4917,-122.188,"6"
3e+05,2014,47.7049,-122.349,"4"
407450,2014,47.6393,-121.967,"3"
390000,2015,47.4879,-122.245,"6"
1060000,2015,47.7599,-122.375,"4"
610000,2014,47.2909,-122.342,"1"
239975,2015,47.4318,-122.292,"1"
375000,2014,47.504,-122.248,"6"
742500,2015,47.5524,-121.991,"3"
450000,2015,47.4979,-122.363,"7"
3e+05,2014,47.4539,-122.15,"10"
216600,2015,47.4119,-122.181,"10"
525000,2014,47.6847,-122.291,"4"
455000,2014,47.4559,-122.344,"7"
390000,2014,47.4613,-121.997,"3"
450000,2014,47.7025,-122.198,"5"
382000,2014,47.6058,-122.3,"7"
287000,2014,47.7378,-121.977,"2"
460000,2015,47.5538,-121.958,"3"
435000,2014,47.6783,-122.157,"5"
575000,2014,47.6371,-122.393,"4"
626700,2015,47.6402,-122.357,"4"
352000,2015,47.502,-122.228,"6"
650000,2015,47.6322,-122.212,"5"
197000,2014,47.288,-122.196,"10"
340000,2014,47.7565,-122.331,"4"
560000,2014,47.6916,-122.158,"5"
354000,2015,47.7186,-122.218,"5"
670000,2014,47.6373,-122.064,"2"
769000,2015,47.5533,-121.993,"3"
650000,2014,47.6662,-122.338,"4"
650000,2014,47.6234,-122.191,"5"
289950,2014,47.4107,-122.179,"10"
3e+05,2014,47.4674,-122.178,"6"
471000,2014,47.5521,-122.373,"7"
639000,2014,47.5759,-121.994,"3"
287000,2014,47.506,-122.242,"6"
740000,2015,47.578,-122.056,"3"
499922,2015,47.682,-122.365,"4"
675000,2014,47.5627,-122.018,"3"
738515,2014,47.7754,-122.173,"5"
445000,2014,47.567,-122.318,"7"
1040000,2015,47.7117,-122.278,"4"
346000,2014,47.5726,-122.308,"7"
450000,2015,47.5536,-122.286,"7"
350000,2014,47.3767,-122.161,"10"
2400000,2014,47.6287,-122.287,"4"
594950,2014,47.5834,-122.001,"3"
1700000,2015,47.6542,-122.331,"4"
219000,2014,47.2887,-122.299,"1"
450000,2015,47.531,-121.854,"8"
402000,2015,47.5055,-122.189,"6"
275000,2015,47.5531,-122.307,"7"
421500,2014,47.6051,-122.298,"7"
560000,2014,47.6804,-121.913,"2"
314000,2015,47.4749,-122.155,"6"
287000,2015,47.4905,-122.343,"7"
277000,2015,47.4768,-122.206,"6"
337500,2014,47.5697,-122.395,"7"
792000,2014,47.6858,-122.107,"2"
435000,2014,47.7462,-121.978,"2"
313100,2015,47.4558,-122.212,"6"
575000,2014,47.6784,-122.361,"4"
510000,2015,47.7762,-122.384,"4"
299950,2015,47.5311,-122.373,"7"
1030000,2015,47.6493,-122.413,"4"
364000,2014,47.7496,-122.355,"4"
335000,2014,47.7479,-122.343,"4"
219950,2014,47.4211,-122.314,"1"
215000,2015,47.3889,-122.048,"9"
640000,2015,47.2964,-122.116,"9"
535000,2014,47.6505,-122.384,"4"
253000,2014,47.3493,-122.306,"1"
650000,2014,47.622,-122.3,"4"
672000,2015,47.6845,-122.375,"4"
606000,2014,47.7213,-122.365,"4"
292000,2015,47.4762,-122.156,"6"
289950,2014,47.3802,-122.207,"10"
257500,2014,47.3168,-122.401,"1"
380000,2014,47.7586,-122.342,"4"
360000,2014,47.6958,-122.343,"4"
269500,2014,47.3933,-122.188,"10"
449000,2014,47.3596,-122.04,"9"
375000,2014,47.7197,-122.328,"4"
2200000,2014,47.5554,-122.077,"3"
810000,2014,47.7391,-122.102,"2"
994000,2014,47.611,-121.992,"3"
275000,2015,47.4058,-122.177,"10"
3e+05,2015,47.6972,-122.025,"2"
380000,2015,47.4726,-122.282,"7"
2e+05,2015,47.4229,-122.324,"1"
635000,2014,47.6224,-122.326,"4"
280000,2014,47.5642,-122.379,"7"
574000,2014,47.5372,-121.876,"8"
1050000,2015,47.6223,-122.208,"5"
545000,2014,47.4575,-121.748,"8"
271950,2015,47.5467,-122.173,"6"
630000,2014,47.336,-122.35,"1"
4e+05,2014,47.7273,-122.236,"5"
334000,2014,47.3321,-122.172,"10"
332500,2014,47.5717,-122.287,"7"
525000,2014,47.5892,-122.309,"7"
408000,2015,47.3675,-122.042,"9"
846450,2015,47.5596,-122.016,"3"
411100,2014,47.5882,-122.155,"6"
409124,2014,47.3904,-122.154,"10"
335950,2014,47.5119,-122.386,"7"
480000,2015,47.6544,-122.134,"2"
280000,2014,47.4234,-122.212,"10"
668000,2014,47.5978,-122.038,"3"
750000,2015,47.7199,-122.246,"5"
394475,2014,47.6929,-122.379,"4"
848000,2015,47.664,-122.31,"4"
675000,2014,47.6195,-122.313,"4"
175000,2014,47.4491,-122.176,"10"
560000,2014,47.5233,-122.386,"7"
538888,2014,47.6288,-122.031,"3"
359000,2014,47.4612,-122.352,"7"
3e+05,2014,47.7362,-121.967,"2"
273000,2014,47.3603,-122.19,"10"
670000,2014,47.6265,-122.323,"4"
530000,2014,47.6323,-122.029,"3"
625000,2014,47.667,-122.333,"4"
248000,2015,47.4187,-122.323,"1"
533000,2014,47.5793,-122.002,"3"
549950,2014,47.7176,-122.214,"5"
485000,2014,47.7719,-122.361,"4"
353500,2015,47.3848,-122.033,"9"
435000,2014,47.6276,-122.053,"3"
241000,2014,47.5075,-122.262,"7"
885000,2014,47.6737,-122.304,"4"
799200,2014,47.6227,-122.323,"4"
760000,2015,47.6362,-122.175,"5"
270000,2014,47.519,-122.26,"7"
675000,2015,47.6339,-122.096,"2"
499000,2014,47.6631,-122.129,"2"
1200000,2014,47.6477,-122.183,"5"
320000,2014,47.3588,-122.038,"9"
890000,2015,47.4375,-122.008,"9"
275000,2014,47.3424,-122.275,"1"
490000,2014,47.363,-122.127,"10"
550000,2014,47.6033,-122.303,"7"
390000,2015,47.5112,-122.186,"6"
277000,2014,47.3683,-122.279,"1"
236000,2015,47.2613,-122.302,"1"
265953,2015,47.3096,-122.197,"10"
545000,2015,47.6413,-122.113,"2"
535000,2014,47.7163,-122.229,"5"
1450000,2014,47.5654,-122.158,"6"
490000,2014,47.554,-122.308,"7"
319950,2015,47.5223,-121.818,"8"
625000,2014,47.6821,-122.196,"5"
248000,2015,47.4233,-122.177,"10"
475000,2015,47.6024,-122.143,"6"
410000,2014,47.7636,-122.294,"4"
670000,2014,47.6604,-122.29,"4"
430000,2015,47.4733,-121.994,"3"
313000,2014,47.5321,-122.029,"3"
950000,2014,47.5395,-122.242,"6"
751750,2014,47.6238,-122.311,"4"
760000,2014,47.5353,-122.066,"3"
310650,2015,47.5069,-122.141,"6"
367500,2014,47.3279,-122.191,"10"
580000,2014,47.6962,-122.314,"4"
580000,2014,47.6122,-122.298,"7"
665000,2014,47.6293,-122.051,"3"
239950,2014,47.3393,-122.259,"1"
470000,2014,47.7678,-122.272,"5"
733000,2014,47.6816,-122.31,"4"
250000,2015,47.4133,-122.209,"10"
402000,2014,47.7651,-122.339,"4"
295000,2014,47.5108,-122.257,"7"
355000,2014,47.3185,-122.377,"1"
289000,2014,47.4511,-122.089,"10"
376000,2014,47.7162,-122.349,"4"
212700,2014,47.5375,-122.374,"7"
325000,2014,47.367,-122.152,"10"
415000,2014,47.7245,-121.957,"2"
935000,2015,47.7475,-122.364,"4"
372000,2015,47.7317,-121.964,"2"
240000,2014,47.4853,-122.318,"7"
334950,2014,47.5089,-122.155,"6"
426500,2015,47.3597,-122.04,"9"
430000,2015,47.4382,-122.348,"7"
4e+05,2014,47.5396,-122.269,"7"
455850,2015,47.5684,-122.3,"7"
1970000,2014,47.5876,-122.204,"6"
4e+05,2014,47.7655,-122.244,"5"
397500,2014,47.5742,-122.139,"6"
755000,2014,47.6476,-122.356,"4"
287000,2014,47.4646,-122.184,"6"
480000,2014,47.3711,-122.06,"9"
490000,2015,47.4833,-121.8,"8"
365000,2014,47.441,-122.125,"10"
260000,2015,47.4899,-122.164,"6"
505000,2015,47.763,-122.342,"4"
260000,2014,47.6147,-122.3,"4"
430000,2015,47.6147,-122.3,"4"
905000,2014,47.5535,-122.095,"3"
440000,2014,47.6638,-122.128,"2"
439500,2014,47.6878,-122.285,"4"
270000,2015,47.4919,-122.187,"6"
306500,2015,47.3627,-122.073,"9"
380000,2014,47.5653,-122.369,"7"
215000,2014,47.3281,-122.135,"10"
299900,2015,47.7289,-122.34,"4"
1450000,2015,47.622,-122.195,"5"
239950,2014,47.2738,-122.271,"1"
494000,2014,47.7741,-122.373,"4"
317500,2015,47.4996,-122.163,"6"
670000,2015,47.6888,-122.201,"5"
650000,2014,47.5401,-121.861,"8"
852000,2015,47.5514,-122.263,"7"
250000,2014,47.7094,-122.213,"5"
264950,2014,47.4433,-122.194,"10"
582500,2014,47.7044,-122.372,"4"
384000,2015,47.586,-122.313,"7"
817000,2014,47.6431,-122.359,"4"
320000,2014,47.4756,-122.157,"6"
445800,2014,47.7765,-122.276,"5"
263300,2015,47.5273,-122.265,"7"
215000,2015,47.7508,-122.339,"4"
842500,2014,47.6736,-122.323,"4"
850000,2015,47.6736,-122.323,"4"
386000,2014,47.4199,-122.183,"10"
251100,2014,47.3849,-122.204,"10"
435000,2014,47.7421,-122.089,"2"
870000,2014,47.5812,-121.993,"3"
8e+05,2015,47.6255,-122.209,"5"
555000,2014,47.6916,-122.122,"2"
280000,2014,47.525,-122.389,"7"
356000,2015,47.6744,-122.383,"4"
675000,2014,47.5333,-121.859,"8"
605000,2014,47.6415,-122.057,"2"
690500,2014,47.6283,-122.301,"4"
437000,2014,47.7143,-122.032,"2"
850000,2014,47.6395,-122.203,"5"
350000,2014,47.5895,-122.311,"7"
480000,2014,47.5577,-122.297,"7"
379500,2014,47.4786,-122.112,"6"
6e+05,2014,47.4702,-122.275,"7"
1440000,2015,47.5496,-122.12,"6"
303000,2014,47.5708,-122.288,"7"
8e+05,2015,47.5095,-122.247,"6"
549000,2014,47.6809,-122.351,"4"
324950,2014,47.457,-122.27,"7"
170000,2014,47.4906,-122.306,"7"
178000,2014,47.3704,-122.08,"9"
144000,2015,47.4522,-122.178,"10"
1580000,2015,47.5389,-122.242,"6"
258000,2015,47.5655,-121.89,"8"
345000,2014,47.5194,-122.375,"7"
470000,2014,47.7735,-122.273,"5"
2900000,2015,47.5379,-122.264,"7"
350000,2014,47.7141,-122.213,"5"
225500,2014,47.3177,-122.21,"10"
473000,2015,47.6488,-122.385,"4"
279000,2015,47.3997,-122.313,"1"
470000,2015,47.7009,-122.301,"4"
565000,2014,47.67,-122.284,"4"
695000,2015,47.5506,-122.395,"7"
315000,2014,47.2559,-122.007,"9"
529000,2015,47.5664,-121.999,"3"
750000,2015,47.6745,-122.054,"2"
481500,2014,47.7326,-122.234,"5"
211000,2015,47.3897,-122.051,"9"
455000,2015,47.7321,-122.198,"5"
238950,2014,47.4909,-122.203,"6"
722500,2014,47.6948,-122.395,"4"
795000,2014,47.5755,-122.07,"3"
327500,2015,47.361,-122.281,"1"
585000,2015,47.3548,-122.002,"9"
775000,2014,47.6656,-122.406,"4"
645000,2014,47.5989,-122.039,"3"
445000,2015,47.7373,-122.35,"4"
257950,2014,47.3815,-122.313,"1"
375000,2015,47.5055,-122.26,"7"
245000,2014,47.3661,-122.173,"10"
725000,2014,47.3228,-122.08,"9"
702000,2015,47.614,-122.041,"3"
330000,2014,47.4837,-122.148,"6"
940000,2015,47.6332,-122.362,"4"
354500,2015,47.7435,-122.296,"4"
279950,2015,47.3109,-122.229,"10"
284000,2015,47.3564,-122.04,"9"
480000,2014,47.7597,-122.263,"5"
647500,2015,47.7597,-122.263,"5"
625000,2015,47.75,-122.024,"2"
152000,2014,47.3623,-122.09,"9"
322000,2015,47.7231,-122.229,"5"
445000,2014,47.6684,-122.368,"4"
595000,2014,47.5936,-122.301,"7"
165000,2015,47.4339,-122.192,"10"
278500,2014,47.3063,-122.359,"1"
517500,2015,47.5322,-122.049,"3"
343566,2014,47.5312,-122.392,"7"
286285,2014,47.3207,-122.209,"10"
474905,2015,47.6214,-122.119,"2"
550000,2014,47.5535,-122.377,"7"
286000,2015,47.2849,-122.251,"1"
9e+05,2014,47.5836,-122.2,"6"
449950,2014,47.5675,-122.019,"3"
259000,2014,47.3684,-122.318,"1"
340000,2014,47.4564,-122.162,"6"
785000,2015,47.6969,-122.046,"2"
490000,2014,47.6757,-122.362,"4"
344950,2014,47.3782,-122.228,"10"
950000,2014,47.6289,-122.309,"4"
810000,2014,47.5925,-122.391,"7"
998160,2015,47.5643,-122.16,"6"
377000,2014,47.5199,-122.184,"6"
595000,2014,47.6653,-122.194,"5"
313300,2014,47.5754,-122.414,"7"
360000,2014,47.554,-122.306,"7"
188000,2015,47.3118,-122.337,"1"
755000,2014,47.6903,-121.929,"2"
1290000,2014,47.6801,-122.357,"4"
455000,2014,47.5378,-122.043,"3"
817500,2014,47.6582,-122.122,"2"
550000,2014,47.6598,-122.349,"4"
260000,2015,47.3107,-122.397,"1"
320000,2014,47.4855,-121.698,"8"
1150000,2014,47.5506,-122.101,"6"
362000,2015,47.7201,-122.308,"4"
503500,2015,47.6513,-122.386,"4"
653000,2014,47.5551,-122.001,"3"
760000,2014,47.7309,-122.058,"2"
775000,2014,47.6802,-122.358,"4"
1340000,2014,47.5489,-122.398,"7"
417500,2015,47.7767,-122.365,"4"
525000,2014,47.6729,-122.148,"5"
217000,2015,47.35,-122.322,"1"
525000,2014,47.7352,-122.201,"5"
442500,2015,47.7397,-122.324,"4"
525000,2014,47.5756,-122.158,"6"
425500,2015,47.7347,-122.193,"5"
710000,2014,47.5481,-121.886,"8"
545000,2014,47.3733,-122.422,"1"
